_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,accessible,accessible:confidence,relevant,relevant:confidence,what_is_the_source_of_the_information_communicated_in_this_tweet,what_is_the_source_of_the_information_communicated_in_this_tweet:confidence,accessible_gold,relevant_gold,tweet_link,what_is_the_source_of_the_information_communicated_in_this_tweet_gold
1907565222,false,finalized,3,9/13/2018 02:49:35,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/737103560412798976/status/917581799815106560,
1907565223,false,finalized,3,9/13/2018 02:33:28,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/3612731472/status/917645888419356672,
1907565224,false,finalized,3,9/13/2018 01:07:34,false,1.0,,,,,,,https://twitter.com/80886128/status/917814972956028928,
1907565225,false,finalized,3,9/13/2018 03:20:38,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/817443887002193920/status/917918868403900422,
1907565226,false,finalized,3,9/13/2018 02:00:14,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/42507172/status/917873044764413952,
1907565227,false,finalized,3,9/13/2018 02:07:28,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/84289089/status/917766093078269953,
1907565228,false,finalized,3,9/13/2018 02:23:47,true,1.0,true,0.6667,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",0.6667,,,https://twitter.com/62383743/status/917713886643703810,
1907565229,false,finalized,3,9/13/2018 02:03:51,false,1.0,,,,,,,https://twitter.com/2748135314/status/918451718647529473,
1907565230,false,finalized,3,9/13/2018 02:56:44,true,0.6667,true,0.6667,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",0.6667,,,https://twitter.com/844716665866780673/status/917200356714663936,
1907565231,false,finalized,4,9/13/2018 01:15:37,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/35730682/status/918183163364491264,
1907565232,false,finalized,3,9/13/2018 03:18:25,true,1.0,true,0.6667,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",0.6667,,,https://twitter.com/704060092065423361/status/917779543900946434,
1907565233,false,finalized,3,9/13/2018 03:05:09,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/829158962750640129/status/917542911159410688,
1907565234,false,finalized,3,9/13/2018 03:08:29,false,1.0,,,,,,,https://twitter.com/3020282701/status/918211402006958080,
1907565235,false,finalized,3,9/13/2018 04:12:13,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/82654653/status/917932278797520896,
1907565236,false,finalized,3,9/13/2018 03:14:33,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/744842332135165953/status/917692073230458880,
1907565238,false,finalized,3,9/13/2018 03:24:42,false,1.0,,,,,,,https://twitter.com/865027009/status/917657656004882432,
1907565239,false,finalized,3,9/13/2018 02:33:44,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/445371243/status/917948600365256704,
1907565240,false,finalized,4,9/13/2018 02:19:25,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",0.7565,,,https://twitter.com/553131938/status/917879443422695425,
1907565241,false,finalized,3,9/13/2018 02:51:19,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/2975179245/status/917390780632674304,
1907565242,false,finalized,3,9/13/2018 03:51:35,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/62977353/status/918500460486520835,
1907565243,false,finalized,3,9/13/2018 03:19:22,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/856068404/status/918194175614468096,
1907565244,false,finalized,3,9/13/2018 02:51:49,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/2615155192/status/917544760637878272,
1907565245,false,finalized,3,9/13/2018 03:09:30,true,1.0,true,0.6735,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",0.6735,,,https://twitter.com/709654025197604864/status/917900262290759680,
1907565246,false,finalized,3,9/13/2018 03:08:29,false,1.0,,,,,,,https://twitter.com/904119186955395072/status/918007768493289472,
1907565247,false,finalized,3,9/13/2018 03:11:56,true,0.6667,true,0.6667,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",0.6667,,,https://twitter.com/802677505219887105/status/918456614578896896,
1907565248,false,finalized,3,9/13/2018 03:12:39,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/797636233589506048/status/918176402129719296,
1907565249,false,finalized,3,9/13/2018 03:20:39,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/2422517929/status/918143687196073985,
1907565250,false,finalized,3,9/13/2018 03:17:15,false,1.0,,,,,,,https://twitter.com/71832238/status/918182687289966592,
1907565251,false,finalized,3,9/13/2018 02:02:47,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/2479865502/status/918238984370819073,
1907565252,false,finalized,3,9/13/2018 03:28:48,true,1.0,false,0.6667,,0,,,https://twitter.com/534622823/status/917481994816294912,
1907565253,false,finalized,3,9/13/2018 02:27:15,true,1.0,false,1.0,,,,,https://twitter.com/615196218/status/917839016803921923,
1907565254,false,finalized,3,9/13/2018 03:09:11,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/14437914/status/917824081814282240,
1907565255,false,finalized,4,9/13/2018 02:40:29,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/736473892487827457/status/917671934871121920,
1907565256,false,finalized,3,9/13/2018 03:13:22,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/394883311/status/918392124600717312,
1907565257,false,finalized,3,9/13/2018 03:18:56,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/42102154/status/918260974091563008,
1907565258,false,finalized,3,9/13/2018 02:21:32,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/838587897133465600/status/917957406700769281,
1907565259,false,finalized,3,9/13/2018 00:56:09,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/15150755/status/917867839301865472,
1907565260,false,finalized,3,9/13/2018 02:35:04,false,0.6757,,0,,0,,,https://twitter.com/778264301706567684/status/917900007038181376,
1907565261,false,finalized,3,9/13/2018 02:53:20,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/824659956322500609/status/917889231502041088,
1907565262,false,finalized,3,9/13/2018 03:11:05,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/389503094/status/918219887121637376,
1907565263,false,finalized,4,9/13/2018 01:49:41,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/2786494571/status/917541157189541888,
1907565264,false,finalized,3,9/13/2018 01:41:46,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/117516497/status/918115428542701569,
1907565265,false,finalized,5,9/13/2018 01:02:42,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/19042993/status/917878132400459776,
1907565266,false,finalized,3,9/13/2018 01:11:11,false,1.0,,,,,,,https://twitter.com/909546115497852929/status/917798040689405957,
1907565267,false,finalized,3,9/13/2018 01:17:44,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/4186843694/status/917703519813201920,
1907565268,false,finalized,5,9/13/2018 00:59:40,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/411023941/status/917544793856548865,
1907565269,false,finalized,3,9/13/2018 02:00:14,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/18424276/status/918187543169863680,
1907565270,false,finalized,3,9/13/2018 00:52:08,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/707700983766372353/status/918483890863456257,
1907565271,false,finalized,6,9/13/2018 01:12:27,false,1.0,,,,,,,https://twitter.com/832262381837357056/status/917308393274126336,
1907565272,false,finalized,3,9/13/2018 03:17:53,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/827317896414109698/status/917742717685370885,
1907565273,false,finalized,3,9/13/2018 03:14:16,false,1.0,,,,,,,https://twitter.com/3369686566/status/917976678865006592,
1907565274,false,finalized,3,9/13/2018 02:45:54,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/16182558/status/917735444028297221,
1907565276,false,finalized,3,9/13/2018 02:33:48,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/40958097/status/917882115974483968,
1907565277,false,finalized,3,9/13/2018 02:53:37,false,1.0,,,,,,,https://twitter.com/916569553903157249/status/918257797111873536,
1907565278,false,finalized,3,9/13/2018 03:15:38,false,1.0,,,,,,,https://twitter.com/3064890893/status/918266355492835328,
1907565279,false,finalized,3,9/13/2018 02:04:58,false,1.0,,,,,,,https://twitter.com/766806273803288576/status/917670055743315968,
1907565280,false,finalized,3,9/13/2018 02:29:30,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/711760467383877632/status/917989389644414976,
1907565281,false,finalized,4,9/13/2018 01:54:24,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/479833743/status/918226155248877568,
1907565282,false,finalized,3,9/13/2018 03:11:32,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/471563426/status/918245102387994624,
1907565283,false,finalized,4,9/13/2018 00:57:07,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/596964216/status/917541904090304513,
1907565284,false,finalized,3,9/13/2018 02:17:43,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/240279011/status/917481793296785410,
1907565285,false,finalized,3,9/13/2018 03:02:15,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",0.6638,,,https://twitter.com/247874927/status/917957370319396864,
1907565286,false,finalized,4,9/13/2018 01:40:54,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/274896986/status/918478311377977345,
1907565287,false,finalized,3,9/13/2018 02:59:57,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/236054545/status/918502772898746370,
1907565288,false,finalized,3,9/13/2018 01:07:37,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/2182957278/status/917877066904764418,
1907565289,false,finalized,4,9/13/2018 02:19:25,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/483223/status/917549446463758336,
1907565290,false,finalized,3,9/13/2018 02:33:48,true,1.0,true,0.6696,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",0.6696,,,https://twitter.com/709307784668405761/status/917920462369300480,
1907565291,false,finalized,3,9/13/2018 02:47:57,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/2485531140/status/917773435010416640,
1907565292,false,finalized,3,9/13/2018 01:20:55,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/900824635129958400/status/917781316422324224,
1907565293,false,finalized,3,9/13/2018 02:44:51,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/884130463878529024/status/918427959601410048,
1907565294,false,finalized,3,9/13/2018 02:38:51,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/333764462/status/918277733746012160,
1907565295,false,finalized,3,9/13/2018 03:22:04,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/1722294528/status/917526061193277440,
1907565296,false,finalized,4,9/13/2018 02:45:54,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/1437674550/status/917574659239006208,
1907565298,false,finalized,3,9/13/2018 01:09:43,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/19867195/status/918453883248300039,
1907565299,false,finalized,4,9/13/2018 01:46:13,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/546727433/status/918263255939895297,
1907565300,false,finalized,3,9/13/2018 01:04:52,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/2307628490/status/917983180795326465,
1907565301,false,finalized,3,9/13/2018 02:48:08,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/2563919738/status/917799008529240065,
1907565302,false,finalized,3,9/13/2018 03:42:58,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/3122807149/status/917808959947292672,
1907565303,false,finalized,3,9/13/2018 02:28:43,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/699481832828510208/status/917664125106372608,
1907565304,false,finalized,3,9/13/2018 02:53:29,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/3553558094/status/917713183527149569,
1907565305,false,finalized,4,9/13/2018 01:55:55,false,1.0,,,,,,,https://twitter.com/2186567832/status/918176443305201666,
1907565306,false,finalized,3,9/13/2018 03:20:49,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/21729540/status/917469514060537856,
1907565307,false,finalized,3,9/13/2018 02:00:14,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/901191025892274176/status/917678252142948353,
1907565308,false,finalized,3,9/13/2018 02:50:40,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",0.6667,,,https://twitter.com/3352771079/status/917409976305569792,
1907565309,false,finalized,3,9/13/2018 02:31:02,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/3146254915/status/917720584087146497,
1907565310,false,finalized,3,9/13/2018 02:41:01,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/2920863859/status/917374886539964416,
1907565311,false,finalized,3,9/13/2018 03:18:56,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/34310801/status/918234089856962560,
1907565312,false,finalized,3,9/13/2018 02:29:02,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/2813211061/status/917730415787499520,
1907565313,false,finalized,3,9/13/2018 03:27:16,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",0.6645,,,https://twitter.com/26276131/status/918173238135488512,
1907565315,false,finalized,3,9/13/2018 01:19:48,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/406741602/status/917990027459809281,
1907565316,false,finalized,3,9/13/2018 03:12:39,true,1.0,false,0.6675,,0,,,https://twitter.com/574193314/status/917855683512373249,
1907565317,false,finalized,3,9/13/2018 01:41:34,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/54169562/status/917502243905060864,
1907565318,false,finalized,3,9/13/2018 03:17:29,true,1.0,true,0.6667,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",0.6667,,,https://twitter.com/3388918574/status/918119812731060224,
1907565319,false,finalized,3,9/13/2018 02:48:03,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/258916783/status/918163176801304583,
1907565320,false,finalized,3,9/13/2018 02:09:35,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/794703607631400960/status/918243505243385858,
1907565321,false,finalized,3,9/13/2018 01:57:37,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/341587981/status/917534306318286848,
1907565322,false,finalized,5,9/13/2018 01:02:42,false,1.0,,,,,,,https://twitter.com/90746363/status/918140918296752128,
1907565323,false,finalized,3,9/13/2018 03:20:38,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/44342211/status/918178159937323010,
1907565325,false,finalized,3,9/13/2018 02:11:05,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/368683423/status/917889020327231490,
1907565326,false,finalized,3,9/13/2018 03:42:58,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/1107517850/status/917570116132458496,
1907565327,false,finalized,3,9/13/2018 03:20:52,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/210883604/status/918243517209735168,
1907565328,false,finalized,3,9/13/2018 03:19:37,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/803380633/status/918249473037410304,
1907565330,false,finalized,3,9/13/2018 02:07:56,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/45365156/status/917677870696321024,
1907565331,false,finalized,5,9/13/2018 01:08:49,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/3059990472/status/918415292417454081,
1907565332,false,finalized,3,9/13/2018 02:32:57,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/20097362/status/917909155838558208,
1907565333,false,finalized,3,9/13/2018 03:11:51,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/2282477942/status/918212667931635712,
1907565334,false,finalized,3,9/13/2018 01:11:11,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/2710561604/status/917590811008581633,
1907565335,false,finalized,3,9/13/2018 02:21:03,false,1.0,,,,,,,https://twitter.com/3036914597/status/917505029468237824,
1907565336,false,finalized,3,9/13/2018 03:34:52,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/2191093538/status/918194627911475200,
1907565337,false,finalized,3,9/13/2018 01:33:17,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/339218732/status/917411352750231552,
1907565339,false,finalized,3,9/13/2018 03:04:57,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/14677751/status/917801630527098880,
1907565340,false,finalized,4,9/13/2018 01:32:40,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/15523710/status/917849169414549504,
1907565342,false,finalized,3,9/13/2018 03:09:51,true,1.0,true,1.0,"Information originating from eyewitnesses of the event or of response/recovery operations, or from their family, friends, neighbors, etc.",0.6675,,,https://twitter.com/2539528830/status/917446867444654080,
1907565343,false,finalized,3,9/13/2018 02:53:20,true,1.0,false,0.6667,,0,,,https://twitter.com/4721295432/status/917611400687648773,
1907565344,false,finalized,3,9/13/2018 02:38:21,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/20097362/status/917906669501276161,
1907565345,false,finalized,3,9/13/2018 03:02:15,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/874305514406064132/status/917682911700226048,
1907565346,false,finalized,3,9/13/2018 03:02:55,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/343048239/status/918181940196532224,
1907565347,false,finalized,3,9/13/2018 01:54:19,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/2971070071/status/918005569281126402,
1907565348,false,finalized,3,9/13/2018 02:09:17,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/24089555/status/917430885187600384,
1907565349,false,finalized,3,9/13/2018 01:58:37,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/4172351596/status/917441431299641344,
1907565350,false,finalized,3,9/13/2018 02:54:44,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",0.6757,,,https://twitter.com/2964045085/status/917862085916102656,
1907565351,false,finalized,3,9/13/2018 03:09:03,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/872632302/status/917928611835006976,
1907565352,false,finalized,3,9/13/2018 03:10:05,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/56177630/status/917701734679576576,
1907565353,false,finalized,3,9/13/2018 03:09:14,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/4895624653/status/917808152636121088,
1907565354,false,finalized,3,9/13/2018 03:13:48,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/47086949/status/917977530082168832,
1907565355,false,finalized,3,9/13/2018 02:29:08,false,1.0,,,,,,,https://twitter.com/765372913767755776/status/918280766622015491,
1907565356,false,finalized,3,9/13/2018 03:24:52,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/2385899438/status/917557069519007744,
1907565357,false,finalized,4,9/13/2018 02:53:37,true,1.0,true,0.5047,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",0.5047,,,https://twitter.com/822891416523304960/status/917925017404485633,
1907565358,false,finalized,3,9/13/2018 03:47:55,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/4267416984/status/917614283076157440,
1907565359,false,finalized,3,9/13/2018 03:47:55,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/13224032/status/917737768217989120,
1907565360,false,finalized,3,9/13/2018 03:22:58,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/20294412/status/917913171762884608,
1907565361,false,finalized,3,9/13/2018 01:44:16,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",0.6663,,,https://twitter.com/2910161539/status/917840995701714944,
