_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,accessible,accessible:confidence,relevant,relevant:confidence,what_is_the_source_of_the_information_communicated_in_this_tweet,what_is_the_source_of_the_information_communicated_in_this_tweet:confidence,accessible_gold,information_source,relevant_gold,tweet_link,what_is_the_source_of_the_information_communicated_in_this_tweet_gold
1648643121,false,in progress,2,3/23/2018 23:45:06,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/2571098892/status/903060582919790593,
1648643122,false,finalized,3,3/23/2018 23:30:52,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/590197947/status/902857198140874752,
1648643123,false,in progress,2,3/23/2018 21:57:04,true,1.0,false,1.0,,,,,,https://twitter.com/4219164341/status/902880343086301185,
1648643125,false,finalized,3,3/23/2018 23:36:13,true,1.0,true,0.664,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",0.664,,,,https://twitter.com/325972506/status/902924785797214209,
1648643126,false,finalized,3,3/24/2018 01:02:30,true,1.0,false,1.0,,,,,,https://twitter.com/20716703/status/902969155845947392,
1648643129,false,finalized,3,3/23/2018 21:51:05,true,1.0,false,1.0,,,,,,https://twitter.com/472168756/status/902896514959151104,
1648643131,false,in progress,2,"",true,1.0,true,0.5192,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",0.5192,,,,https://twitter.com/38490367/status/902868684527591424,
1648643132,false,finalized,3,3/24/2018 01:19:24,true,1.0,false,0.6561,,0,,,,https://twitter.com/4784562253/status/902910841334444033,
1648643134,false,finalized,3,3/24/2018 01:20:32,true,1.0,true,0.6686,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",0.6686,,,,https://twitter.com/863129486799327232/status/902942315874054144,
1648643136,false,finalized,3,3/24/2018 00:55:15,true,1.0,true,0.6835,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",0.6835,,,,https://twitter.com/2888877898/status/902957637733625860,
1648643137,false,finalized,3,3/23/2018 20:48:08,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/398104514/status/902872643753328640,
1648643138,false,in progress,2,3/24/2018 01:00:24,true,1.0,true,1.0,"Information originating from eyewitnesses of the event or of response/recovery operations, or from their family, friends, neighbors, etc.",0.5034,,,,https://twitter.com/3105541927/status/902926147377356800,
1648643140,false,finalized,3,3/23/2018 22:24:10,true,1.0,false,0.6653,,0,,,,https://twitter.com/45381821/status/902816804841459712,
1648643141,false,in progress,2,3/24/2018 01:20:06,true,1.0,true,0.502,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",0.502,,,,https://twitter.com/553496882/status/902732838214279172,
1648643143,false,finalized,3,3/24/2018 00:43:41,true,1.0,false,0.6573,,0,,,,https://twitter.com/47086949/status/903053595783950338,
1648643145,false,finalized,3,3/23/2018 23:33:22,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/496323380/status/902821356718436352,
1648643146,false,finalized,3,3/23/2018 21:26:25,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/149273648/status/902735870507315200,
1648643148,false,finalized,3,3/24/2018 01:19:59,true,1.0,false,0.6537,,0,,,,https://twitter.com/579885136/status/902927796762165252,
1648643150,false,finalized,3,3/24/2018 01:01:59,true,1.0,false,0.6508,,0,,,,https://twitter.com/3137517334/status/902745616480161793,
1648643151,false,finalized,3,3/24/2018 00:59:39,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/23670090/status/902847156364742657,
1648643152,false,in progress,2,3/24/2018 00:08:22,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/17781837/status/903008640088592384,
1648643154,false,in progress,2,"",true,1.0,false,1.0,,,,,,https://twitter.com/419990508/status/902898649000280068,
1648643155,false,in progress,2,3/23/2018 22:15:52,false,1.0,,,,,,,,https://twitter.com/30151113/status/903065677988327425,
1648643156,false,finalized,3,3/23/2018 20:20:42,true,1.0,false,0.6714,,0,,,,https://twitter.com/480875170/status/903029533636485120,
1648643157,false,in progress,2,3/24/2018 00:22:12,true,1.0,true,0.5072,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",0.5072,,,,https://twitter.com/741129755131564032/status/902830014189711360,
1648643158,false,finalized,3,3/24/2018 01:22:25,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/358230596/status/902970009588305920,
1648643160,false,in progress,2,3/24/2018 00:46:19,true,1.0,true,0.5178,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",0.5178,,,,https://twitter.com/352064463/status/902925116048375809,
1648643161,false,finalized,3,3/24/2018 01:10:04,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/3295246788/status/902993367897956352,
1648643164,false,finalized,3,3/24/2018 01:18:35,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/852090326470807552/status/902933227203170305,
1648643165,false,finalized,3,3/23/2018 23:52:30,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/2780443681/status/902778444022521857,
1648643166,false,finalized,3,3/24/2018 00:33:16,true,1.0,true,0.6741,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",0.6741,,,,https://twitter.com/2208095516/status/903018710386053121,
1648643168,false,in progress,2,3/23/2018 22:00:46,true,1.0,false,1.0,,,,,,https://twitter.com/591501856/status/902801854660272128,
1648643173,false,finalized,3,3/23/2018 23:13:57,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/14861004/status/903072049245118464,
1648643174,false,finalized,3,3/23/2018 23:31:33,true,1.0,false,1.0,,,,,,https://twitter.com/20729576/status/902956327915401217,
1648643175,false,finalized,3,3/23/2018 22:01:24,true,1.0,true,0.6574,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",0.6574,,,,https://twitter.com/267750292/status/903036331521081344,
1648643176,false,finalized,3,3/23/2018 23:29:00,true,1.0,true,0.6678,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",0.6678,,,,https://twitter.com/262077429/status/902785495100407808,
1648643178,false,finalized,3,3/24/2018 00:12:02,true,1.0,true,0.6535,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",0.6535,,,,https://twitter.com/888181566/status/903011250535260160,
1648643181,false,finalized,3,3/23/2018 21:44:47,true,1.0,false,1.0,,,,,,https://twitter.com/304831465/status/902963051401322496,
1648643183,false,finalized,3,3/24/2018 01:21:36,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/300254302/status/902865095918800898,
1648643184,false,finalized,3,3/23/2018 22:19:32,true,1.0,false,1.0,,,,,,https://twitter.com/598774927/status/902881348985253890,
1648643187,false,finalized,3,3/24/2018 01:08:07,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/590185677/status/902850958052470784,
1648643189,false,finalized,3,3/24/2018 00:37:06,true,1.0,true,0.6724,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",0.6724,,,,https://twitter.com/40933129/status/902953070677635079,
1648643191,false,finalized,3,3/24/2018 00:30:35,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/3556928415/status/902911319099269121,
1648643192,false,finalized,3,3/23/2018 22:58:44,false,1.0,,,,,,,,https://twitter.com/63660697/status/903069077081546752,
1648643193,false,finalized,3,3/23/2018 22:35:04,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/126360358/status/902996897949986817,
1648643194,false,finalized,3,3/24/2018 00:47:29,true,1.0,false,0.6559,,0,,,,https://twitter.com/822144247/status/902871759233409025,
1648643195,false,finalized,3,3/24/2018 01:08:46,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/822693156/status/902916426058670082,
1648643198,false,finalized,3,3/23/2018 22:10:43,true,1.0,true,0.6762,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",0.6762,,,,https://twitter.com/840293696541249536/status/902981795443904512,
1648643200,false,finalized,3,3/23/2018 21:35:09,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/206790593/status/902753106575884288,
1648643202,false,finalized,3,3/24/2018 00:20:23,true,1.0,false,0.6649,,0,,,,https://twitter.com/166808528/status/903317191256395777,
1648643203,false,finalized,3,3/24/2018 00:00:26,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",0.6687,,,,https://twitter.com/2381810388/status/902909182680023040,
1648643204,false,finalized,3,3/23/2018 20:04:45,true,1.0,false,1.0,,,,,,https://twitter.com/282818343/status/903040788678021121,
1648643205,false,in progress,2,3/24/2018 00:45:58,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/871833147813629956/status/902897747543642113,
1648643207,false,finalized,3,3/24/2018 00:36:52,true,1.0,true,0.6779,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",0.3454,,,,https://twitter.com/33750647/status/903017028507897856,
1648643210,false,finalized,3,3/24/2018 00:22:56,true,1.0,true,0.683,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",0.683,,,,https://twitter.com/726257735046569986/status/902789860339048449,
1648643211,false,in progress,2,3/24/2018 01:13:16,true,1.0,true,0.5149,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",0.5149,,,,https://twitter.com/26108310/status/902778663690788865,
1648643212,false,in progress,2,3/23/2018 20:47:53,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/2902857675/status/902934991180582912,
1648643213,false,finalized,3,3/24/2018 01:07:46,true,1.0,true,0.684,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",0.684,,,,https://twitter.com/839393785645842433/status/902992218545426432,
1648643214,false,finalized,3,3/23/2018 22:11:38,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/29082715/status/902967512605880320,
1648643215,false,in progress,1,3/23/2018 21:53:49,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/191304607/status/902975251318923264,
1648643217,false,finalized,3,3/23/2018 21:27:16,true,1.0,true,0.6524,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",0.6524,,,,https://twitter.com/405211373/status/902948356992970759,
1648643218,false,finalized,3,3/24/2018 00:02:27,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/859082383739539456/status/902789096317313024,
1648643219,false,in progress,2,3/23/2018 21:34:49,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/140689163/status/902953656206557186,
1648643220,false,finalized,3,3/23/2018 22:45:38,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/902374883816026112/status/902993585091612676,
1648643222,false,finalized,3,3/24/2018 00:31:32,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/50279781/status/903054564391190528,
1648643223,false,finalized,3,3/24/2018 01:20:55,true,1.0,true,0.6682,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",0.6682,,,,https://twitter.com/124216513/status/902992876174401536,
1648643224,false,finalized,3,3/23/2018 23:01:15,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/48476602/status/903025973108645889,
1648643225,false,finalized,3,3/24/2018 01:05:05,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/849207817374502912/status/902842092950577152,
1648643226,false,in progress,2,3/24/2018 00:08:47,false,0.5034,,0,,0,,,,https://twitter.com/840546762121134081/status/902911736696541184,
1648643228,false,finalized,3,3/23/2018 23:49:48,true,0.6679,true,0.337,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",0.337,,,,https://twitter.com/69997431/status/902912657073868801,
1648643229,false,finalized,3,3/23/2018 21:34:49,true,1.0,false,0.6793,,0,,,,https://twitter.com/2685276173/status/902966729789333506,
1648643230,false,finalized,3,3/23/2018 23:00:55,true,1.0,false,1.0,,,,,,https://twitter.com/819168808262922241/status/902756325167431682,
1648643231,false,finalized,3,3/24/2018 01:05:44,true,1.0,false,1.0,,,,,,https://twitter.com/2984277208/status/903039473738502145,
1648643233,false,finalized,3,3/23/2018 23:20:52,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/1388864646/status/902754743113715712,
1648643234,false,finalized,3,3/24/2018 00:00:04,true,1.0,false,0.6637,,0,,,,https://twitter.com/150741668/status/902871357846953984,
1648643235,false,in progress,2,3/23/2018 23:41:13,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/1352479146/status/902910310486614016,
1648643236,false,finalized,3,3/24/2018 01:07:38,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/3108546180/status/902841204462813184,
1648643237,false,finalized,3,3/24/2018 01:26:54,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/3184497309/status/902880229462491137,
1648643239,false,finalized,3,3/24/2018 00:28:30,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/56117318/status/902948621431255044,
1648643242,false,finalized,3,3/23/2018 23:36:32,true,1.0,false,1.0,,,,,,https://twitter.com/1729128847/status/902976872782458882,
1648643243,false,finalized,3,3/24/2018 00:21:25,true,1.0,false,0.6549,,0,,,,https://twitter.com/147098247/status/902770814860353538,
1648643245,false,in progress,2,"",true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/1866631610/status/902850073230528513,
1648643246,false,finalized,3,3/24/2018 01:25:17,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/4844873598/status/902735984655138816,
1648643247,false,finalized,3,3/24/2018 01:26:54,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/995451746/status/902810054914691072,
1648643248,false,finalized,3,3/23/2018 23:45:16,true,1.0,true,0.6671,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",0.6671,,,,https://twitter.com/2208095516/status/902851868132552704,
1648643249,false,finalized,3,3/24/2018 01:17:32,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/888197303319875584/status/902960272062722058,
1648643251,false,finalized,3,3/23/2018 21:55:21,false,1.0,,,,,,,,https://twitter.com/887435373957316609/status/902971793073418243,
1648643252,false,finalized,3,3/23/2018 20:13:24,true,1.0,true,0.6762,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",0.6762,,,,https://twitter.com/23152434/status/903042810055716864,
1648643253,false,in progress,2,"",true,1.0,false,1.0,,,,,,https://twitter.com/3137517334/status/902975978556809217,
1648643254,false,finalized,3,3/24/2018 01:41:39,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/19185622/status/902983281733509121,
1648643255,false,finalized,3,3/24/2018 00:13:12,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/18736950/status/902816404767956994,
1648643256,false,finalized,3,3/24/2018 00:13:45,true,1.0,false,0.6538,,0,,,,https://twitter.com/211337962/status/903018562486497286,
1648643258,false,finalized,3,3/24/2018 00:55:58,true,1.0,true,0.6658,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",0.6658,,,,https://twitter.com/922452542/status/902759581310492672,
1648643259,false,finalized,3,3/24/2018 00:14:56,true,1.0,false,1.0,,,,,,https://twitter.com/2904941452/status/902907995981570048,
1648643261,false,finalized,3,3/24/2018 01:00:38,true,1.0,false,0.659,,0,,,,https://twitter.com/191662607/status/902926131363549195,
1648643262,false,finalized,3,3/24/2018 01:19:02,true,1.0,true,0.6738,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",0.6738,,,,https://twitter.com/22065251/status/902918114542837760,
1648643264,false,finalized,3,3/24/2018 00:53:14,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/963327331/status/902920005486071810,
1648643265,false,finalized,3,3/23/2018 21:59:53,true,1.0,false,1.0,,,,,,https://twitter.com/33538041/status/902955721104310272,
1648643266,false,finalized,3,3/24/2018 00:50:20,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/817064851222642689/status/902841836540227585,
1648643267,false,finalized,3,3/24/2018 00:11:17,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/16811423/status/902982355467595778,
1648643268,false,in progress,2,3/23/2018 23:45:06,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/1634554886/status/902955473032417280,
1648643270,false,finalized,3,3/24/2018 00:36:57,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/2371004490/status/902990217757503488,
1648643271,false,finalized,3,3/24/2018 01:20:12,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/9820242/status/902863757273169920,
1648643272,false,finalized,3,3/24/2018 00:33:16,true,0.6754,false,0.6754,,,,,,https://twitter.com/224061353/status/902746704906035200,
1648643273,false,finalized,3,3/23/2018 22:37:03,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/2999680730/status/902861897040621568,
1648643274,false,finalized,3,3/23/2018 21:33:16,false,1.0,,,,,,,,https://twitter.com/1047420133/status/902910971693457409,
1648643275,false,finalized,3,3/23/2018 23:05:32,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/49850242/status/902993303410536448,
1648643276,false,in progress,2,3/24/2018 00:37:35,true,1.0,true,0.5196,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",0.5196,,,,https://twitter.com/827980174247485440/status/903007063533654029,
1648643277,false,finalized,3,3/24/2018 00:22:44,true,1.0,false,0.6571,,0,,,,https://twitter.com/902101080657588224/status/902791927871008773,
1648643278,false,finalized,3,3/24/2018 01:26:54,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/331936463/status/902938997525282822,
1648643280,false,finalized,3,3/23/2018 23:22:31,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/1500321031/status/903036320464941056,
1648643281,false,in progress,2,3/24/2018 00:39:55,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",0.5158,,,,https://twitter.com/841719021863092226/status/902937764114698240,
1648643282,false,finalized,3,3/24/2018 01:24:11,true,1.0,false,0.654,,0,,,,https://twitter.com/1454762268/status/902983651679449089,
1648643283,false,finalized,3,3/24/2018 01:20:44,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/707669315915554816/status/902772947454226432,
1648643285,false,finalized,3,3/24/2018 01:08:56,true,1.0,true,0.6789,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",0.6789,,,,https://twitter.com/2835888253/status/902741120479875072,
1648643287,false,in progress,2,3/24/2018 00:55:25,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/15084312/status/902918163901374468,
1648643288,false,finalized,3,3/23/2018 20:00:09,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",0.676,,,,https://twitter.com/2966156525/status/902989231592701952,
1648643289,false,finalized,3,3/24/2018 00:13:22,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/15872865/status/903018752366841856,
1648643290,false,in progress,2,3/23/2018 18:58:34,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/32189130/status/903019944241188864,
1648643291,false,finalized,3,3/23/2018 20:16:03,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",0.6566,,,,https://twitter.com/1480300813/status/902863112340217856,
1648643292,false,finalized,3,3/24/2018 00:21:25,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/487213790/status/902825328808218625,
1648643293,false,finalized,3,3/23/2018 22:10:29,true,1.0,false,1.0,,,,,,https://twitter.com/4324283735/status/902932826827264000,
1648643294,false,finalized,3,3/24/2018 01:00:38,true,1.0,false,0.6565,,0,,,,https://twitter.com/21537444/status/902924219838812161,
1648643295,false,finalized,3,3/23/2018 23:40:46,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/1400514948/status/902928610985639937,
1648643296,false,finalized,3,3/24/2018 01:18:58,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/2370063042/status/902913546144686081,
1648643297,false,finalized,3,3/23/2018 23:22:31,true,1.0,false,1.0,,,,,,https://twitter.com/2424007068/status/902767571824455682,
1648643300,false,finalized,3,3/24/2018 00:31:32,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/26289655/status/903071117815857152,
1648643301,false,finalized,3,3/24/2018 01:24:23,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/301255896/status/902801602599321600,
1648643302,false,finalized,3,3/24/2018 01:19:38,true,1.0,true,0.6739,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",0.6739,,,,https://twitter.com/563423036/status/902769119858225152,
1648643304,false,finalized,3,3/24/2018 01:05:01,true,1.0,false,1.0,,,,,,https://twitter.com/2408861988/status/902911676915359745,
1648643305,false,finalized,3,3/23/2018 22:14:22,true,1.0,true,0.6671,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",0.6671,,,,https://twitter.com/255837058/status/902913987217633280,
1648643306,false,finalized,3,3/23/2018 21:27:30,true,1.0,true,0.6694,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",0.6694,,,,https://twitter.com/705448945942712320/status/902914887340486656,
1648643308,false,in progress,2,3/24/2018 00:11:33,true,1.0,false,1.0,,,,,,https://twitter.com/126789549/status/903044826870013952,
1648643309,false,finalized,3,3/23/2018 22:49:04,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/8695932/status/902906703418667008,
1648643310,false,finalized,3,3/24/2018 01:15:50,true,1.0,false,0.6495,,0,,,,https://twitter.com/723218144/status/902862597820747776,
1648643311,false,finalized,3,3/23/2018 21:19:56,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/209311997/status/902943523179307012,
1648643312,false,finalized,3,3/24/2018 00:43:30,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/851674038757928960/status/902893942122926081,
1648643313,false,finalized,3,3/24/2018 00:04:55,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/2543982944/status/902939159186243588,
1648643314,false,in progress,2,3/24/2018 00:25:37,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/297770842/status/902774318282760192,
1648643315,false,finalized,3,3/24/2018 00:48:42,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/22142670/status/902824600119238656,
